Name,Link
Патриарший мост,https://um.mos.ru/houses/patriarshiy-most/
Восточный флигель усадьбы Е.Ф. Рогожиной,https://um.mos.ru/houses/vostochnyy-fligel-usadby-e-f-rogozhinoy/
Доходный дом Себрякова,https://um.mos.ru/houses/dokhodnyy_dom_sebryakova/
Психиатрическая больница имени Н.А.Алексеева. Женское отделение для вновь поступивших,https://um.mos.ru/houses/psikhiatricheskaya-bolnitsa-imeni-n-a-alekseeva-zhenskoe-otdelenie-dlya-vnov-postupivshikh/
"Беседка ""Миростанкино"" усадьбы ""Царицыно""",https://um.mos.ru/houses/besedka-mirostankino/
"Дом, в котором жила актриса — муза Станиславского",https://um.mos.ru/houses/dom-v-kotorom-zhila-aktrisa-muza-stanislavskogo/
Храм Спаса Преображения,https://um.mos.ru/houses/khram_spasa_preobrazheniya/
"Спасские (Задние) ворота со Стрелецкими караульнями, XVII в., ансамбль усадьбы Коломенское",https://um.mos.ru/houses/spasskie-zadnie-vorota-so-streletskimi-karaulnyami-xvii-v-ansambl-usadby-kolomenskoe/
"Жилой дом, XVIII в., 1883 г.",https://um.mos.ru/houses/zhiloy_dom_xviii_v_1883_g/
Усадьба  Ясенево,https://um.mos.ru/houses/usadbayasenevo/
"Жилой дом, начало XIX в.",https://um.mos.ru/houses/zhiloy-dom-nachalo-xix-v/
"Комплекс доходных домов, нач. XX в.",https://um.mos.ru/houses/kompleks_dokhodnykh_domov_nach_xx_v_arkhitektor_k_l_rozenkampf_v_osnove_gorodskaya_usadba_2_y_pol_xv/
Доходный дом В. М. Костяковой,https://um.mos.ru/houses/dokhodnyy_dom_v_m_kostyakovoy/
Бахметьевский гараж,https://um.mos.ru/houses/bakhmetevskiy-garazh/
Арка главного входа ВДНХ,https://um.mos.ru/houses/arka-glavnogo-vhoda-vdnh/
"Жилой дом Е.Д.Ломакиной, 1909-1915 гг., арх. В.С.Масленников",https://um.mos.ru/houses/zhiloy_dom_e_d_lomakinoy_1909_1915_gg_arkh_v_s_maslennikov/
Скотный двор,https://um.mos.ru/houses/skotnyy-dvor/
Здание электростанции Замоскворецкого трамвайного депо,https://um.mos.ru/houses/zdanie_elektrostantsii_zamoskvoretskogo_tramvaynogo_depo_1910_g_arkh_m_n_gleyning/
"Дом известного графика и театрального художника И.И. Нивинского, который жил и работал здесь в 1912-1933 гг., 1912 г.",https://um.mos.ru/houses/dom_izvestnogo_grafika_i_teatralnogo_khudozhnika_i_i_nivinskogo_kotoryy_zhil_i_rabotal_zdes_v_1912_1/
"Военно-хозяйственные склады, конец XVIII в. Склады Старого двора",https://um.mos.ru/houses/voenno_khozyaystvennye_sklady_konets_xviii_v_sklady_starogo_dvora/
Здание лечебницы А. М. Коровина,https://um.mos.ru/houses/zdanie_lechebnitsy_a_m_korovina/
"Городская усадьба Н. Н. Монахова ‒ М. И. Стуловой, XIX ‒ начало ХХ в., архитекторы Талмер, Н. Г. Зеленин",https://um.mos.ru/houses/gorodskaya_usadba_n_n_monakhova_m_i_stulovoy_xix_nachalo_khkh_v_arkhitektory_talmer_n_g_zelenin/
Ансамбль автозаправочной станции,https://um.mos.ru/houses/ansambl_avtozapravochnoy_stantsii/
"Административное здание Совмина РСФСР, 1950-1953 гг., архитекторы В.Г. Гельфрейх, В.Я. Кабанов",https://um.mos.ru/houses/administrativnoe_zdanie_sovmina_rsfsr_1950_1953_gg_arkhitektory_v_g_gelfreykh_v_ya_kabanov/
Дом с палатами XVII столетия,https://um.mos.ru/houses/dom_s_palatami_xvii_stoletiya/
Жилой дом (арх. Н.Г.Лазарев),https://um.mos.ru/houses/zhiloy-dom-arkh-n-g-lazarev/
"Доходный дом с магазинами, кон. XVIII в. Здесь жили художник-передвижник В.Г.Перов и писатель А.И.Левитов",https://um.mos.ru/houses/dohodnyy-dom-s-magazinami-kon-xviii-v-zdes-zhili-hudozhnik-peredvizhnik-v-g-perov-i-pisatel-a-i-levitov/
"Дом, в котором в 1909-1910 гг. жил Михаил Иванович Калинин",https://um.mos.ru/houses/dom_v_kotorom_v_1909_1910_gg_zhil_mikhail_ivanovich_kalinin/
Храм иконы «Божией Матери Живоносный источник»,https://um.mos.ru/houses/khram-ikony-bozhiey-materi-zhivonosnyy-istochnik/
Конно-спортивный комплекс «Измайлово»,https://um.mos.ru/houses/konno-sportivnyy-kompleks-izmaylovo/
"Московский Университет  - Физиологический и Гистологический институты, виварий",https://um.mos.ru/houses/moskovskiy_universitet_fiziologicheskiy_i_gistologicheskiy_instituty_vivariy/
Поселок Сокол Ул. Крамского,https://um.mos.ru/houses/poselok_sokol_ul_kramskogo/
Московский областной государственный театр юного зрителя,https://um.mos.ru/houses/moskovskiy-oblastnoy-gosudarstvennyy-teatr-yunogo-zritelya/
Кинотеатр «Прогресс»,https://um.mos.ru/houses/kinoteatr-progress/
Станция метро «Бибирево»,https://um.mos.ru/houses/stantsiya-metro-bibirevo/
"Городская усадьба Долгоруковых-Бобринских, 2-я пол. XVIII-XIX в. – главный дом",https://um.mos.ru/houses/gorodskaya_usadba_dolgorukovykh_bobrinskikh_2_ya_pol_xviii_xix_v_glavnyy_dom/
Дом Патриарх,https://um.mos.ru/houses/dom-patriarkh/
МУЖВЗ 65,https://um.mos.ru/houses/muzhvz_65/
Палаты (сер. XVIII в.),https://um.mos.ru/houses/palaty-ser-xviii-v-/
Жилой дом Александрийского подворья,https://um.mos.ru/houses/zhiloy-dom-aleksandriyskogo-podvorya-/
"Общежитие Московского университета им. Николая II, 1903 г., архитектор Р. И. Клейн",https://um.mos.ru/houses/obshchezhitie_moskovskogo_universiteta_im_nikolaya_ii_1903_g_arkhitektor_r_i_kleyn_s_1950_g_institut/
Конный двор,https://um.mos.ru/houses/konnyy-dvor/
Восточный флигель усадьбы Татищевых,https://um.mos.ru/houses/vostochnyy-fligel-usadby-tatishchevykh/
Городская усадьба В. И. Константиновой,https://um.mos.ru/houses/gorodskaya_usadba_v_i_konstantinovoy/
Келейный корпус (Златоустовский монастырь),https://um.mos.ru/houses/keleynyy-korpus-zlatoustovskiy-monastyr/
Храм Покрова Пресвятой Богородицы в Измайлове,https://um.mos.ru/houses/hppbvi/
Храм в честь Тихвинской иконы Божией Матери в Алексеевском,https://um.mos.ru/houses/khram_v_chest_tikhvinskoy_ikony_bozhiey_materi_v_alekseevskom/
Культурный центр «Зеленоград»,https://um.mos.ru/houses/kulturnyy-tsentr-zelenograd/
Святые врата Златоустовского монастыря с церковью пророка Захарии и праведной Елисаветы,https://um.mos.ru/houses/svyatye-vrata-zlatoustovskogo-monastyrya-s-tserkovyu-proroka-zakharii-i-pravednoy-elisavety/
Байк-центр клуб Sexton,https://um.mos.ru/houses/bayk-centr-klub-sexton/
Службы городской усадьбы,https://um.mos.ru/houses/sluzhby-gorodskoy-usadby/
"Ансамбль Передних ворот, 1672-73 гг., ансамбль усадьбы Коломенское",https://um.mos.ru/houses/ansambl-perednikh-vorot-1672-73-gg-ansambl-usadby-kolomenskoe/
Дом доктора Синицына,https://um.mos.ru/houses/dom_doktora_sinitsyna/
Мостовая башня на Измайловском острове,https://um.mos.ru/houses/mostovaya-bashnya-na-izmaylovskom-ostrove/
"Дом, в котором жили:  драматург В. В. Вишневский, филолог С. И. Соболевский,  драматург Б. С. Ромашов и др.",https://um.mos.ru/houses/dom_v_kotorom_zhili_v_nachale_1930_kh_gg_dramaturg_v_v_vishnevskiy_s_1904_g_filolog_s_i_sobolevskiy_/
Виноградная оранжерея,https://um.mos.ru/houses/vinogradnaya-oranzhereya/
Поселок Сокол ул. Кипренского,https://um.mos.ru/houses/poselok_sokol_ul_kiprenskogo/
Комплекс спортобъектов ЦСКА на Ленинградском проспекте,https://um.mos.ru/houses/kompleks-sportobektov-tsska-na-leningradskom-prospekte/
МГЭС-1. Контора с насосной станцией,https://um.mos.ru/houses/mges-1-kontora-s-nasosnoi-stantsiei-/
Доходный дом Бурениных,https://um.mos.ru/houses/dokhodnyy-dom-bureninykh/
Горбатый мостик,https://um.mos.ru/houses/gorbatyy-mostik/
"Городская усадьба, конец XVIII в. - начало XIX в.",https://um.mos.ru/houses/gorodskaya-usadba-konets-xviii-v-nachalo-xix-v/
Станция метро «Озёрная»,https://um.mos.ru/houses/stantsiya-metro-ozyernaya/
Изо-училище,https://um.mos.ru/houses/izo-uchilishche/
"Братский корпус, XVII в.",https://um.mos.ru/houses/bratskiy-korpus-xvii-v/
"Главный дом городской усадьбы, XVIII в.",https://um.mos.ru/houses/glavnyy-dom-gorodskoy-usadby-xviii-v/
Доходный дом Хлудовых,https://um.mos.ru/houses/dokhodnyy_dom_khludovykh/
Дом народного училища,https://um.mos.ru/houses/dom-narodnogo-uchilishcha/
"Здание гостиного двора, XVIII - 1-я пол. XIX вв.   Конец  XVII в. (?) – конец 1770-х гг. (?) – 1810-е гг.",https://um.mos.ru/houses/zdanie_gostinogo_dvora_xviii_1_ya_pol_xix_vv_konets_xvii_v_konets_1770_kh_gg_1810_e_gg/
Мастерская Миусского трамвайного депо,https://um.mos.ru/houses/masterskaya-miusskogo-tramvaynogo-depo/
Пансион Чермака,https://um.mos.ru/houses/pansion-chermaka/
Головинское кладбище,https://um.mos.ru/houses/golovinskoe-kladbishche/
Сухарева башня,https://um.mos.ru/houses/suhareva-bashnya/
Флигель городской усадьбы И.А.Морозова,https://um.mos.ru/houses/fligel-gorodskoy-usadby-i-a-morozova-/
Поселок «Сокол» ул. Брюллова,https://um.mos.ru/houses/poselok_quot_sokol_quot_ul_bryullova/
Дом Б.К. Мильгаузена,https://um.mos.ru/houses/dom-b-k-milgauzena/
Дом культуры «Высотник»,https://um.mos.ru/houses/dom-kultury-vysotnik/
Жилой дом городской усадьбы Вяземских,https://um.mos.ru/houses/zhiloy_dom_gorodskoy_usadby_vyazemskikh/
Ванный домик (Мыльная),https://um.mos.ru/houses/vannyy-domik-mylnaya/
Жилые дома храма Воздвижения Креста Господня и Московской синодальной конторы,https://um.mos.ru/houses/zhilye_doma_khrama_vozdvizheniya_kresta_gospodnya_i_moskovskoy_sinodalnoy_kontory/
Главный дом усадьбы К.Г. Нащокиной,https://um.mos.ru/houses/usadba_nashchokinykh/
"Усадьба, 1-я пол. XIX в",https://um.mos.ru/houses/usadba_1_ya_pol_xix_v/
Посольство Финляндской республики,https://um.mos.ru/houses/posolstvo-finlyandskoy-respubliki/
Дворец спорта «Измайлово»,https://um.mos.ru/houses/dvorets-sporta-izmaylovo/
Оперативный отдел Наркомата по военным делам,https://um.mos.ru/houses/operativnyy-otdel-narkomata-po-voennym-delam/
Вагонный сарай с котельной Миусского трамвайного депо,https://um.mos.ru/houses/vagonnyy-saray-s-kotelnoy-miusskogo-tramvaynogo-depo/
Главный дом городской усадьбы С. М. Макарова – С. Н. Курдюмова – Н. Г. Григорьева,https://um.mos.ru/houses/gorodskaya_usadba_s_m_makarova_s_n_kurdyumova_n_g_grigoreva_xviii_v_konets_xix_v_glavnyy_dom_so_skla/
Доходный дом с львицами,https://um.mos.ru/houses/dokhodnyy-dom-s-lvitsami/
"Эстрада ""Солнечная""",https://um.mos.ru/houses/estrada-solnechnaya/
Дом Е.С. Лобковой,https://um.mos.ru/houses/dom_xviii_xix_vv/
Дом начальника Александровского военного училища,https://um.mos.ru/houses/dom-nachalnika-aleksandrovskogo-voennogo-uchilishcha/
"Городская усадьба, 1780-1828 гг.",https://um.mos.ru/houses/gorodskaya_usadba_1780_1828_gg/
2-я образцовая школа Фрунзенского района,https://um.mos.ru/houses/2-ya-obraztsovaya-shkola-frunzenskogo-rayona/
Миусская электрическая трамвайная подстанция,https://um.mos.ru/houses/miusskaya-elektricheskaya-tramvaynaya-podstantsiya/
Корпус служб усадьбы Лопухиных,https://um.mos.ru/houses/korpus-sluzhb-usadby-lopukhinykh/
Гроты (Кузьминки-Люблино),https://um.mos.ru/houses/groty-kuzminki-lyublino/
"Жилой дом кооператива «Сахаротрест», 1930-1931 гг., архитектор О. А. Стапран",https://um.mos.ru/houses/zhiloy_dom_kooperativa_sakharotrest_1930_1931_gg_arkhitektor_o_a_stapran/
Дом Афремова,https://um.mos.ru/houses/dom-afremova/
Доходные дома Н. М. Борщова,https://um.mos.ru/houses/dokhodnye_doma_n_m_borshchova_konets_xix_v_arkhitektory_i_i_pozdeev_s_e_ovanesyants/
Подпольная типография МК РСДРП в 1905 г. В здании - филиал Государственного музея революции СССР,https://um.mos.ru/houses/podpolnaya_tipografiya_mk_rsdrp_v_1905_g_v_zdanii_filial_gosudarstvennogo_muzeya_revolyutsii_sssr/
Городская усадьба А.П.Карамышевой - Доходное владение К.Е.Ценкер,https://um.mos.ru/houses/gorodskaya_usadba_a_p_karamyshevoy_dokhodnoe_vladenie_k_e_tsenker_konets_xviii_2_ya_polovina_xix_vv_/
Гагаринский отдел ЗАГС,https://um.mos.ru/houses/gagarinskiy-otdel-zags/
Южный флигель усадьбы Тютчевых,https://um.mos.ru/houses/yuzhnyy-fligel-usadby-tyutchevykh/
Западный флигель усадьбы Е. Ф. Рогожиной,https://um.mos.ru/houses/zapadnyy-fligel-usadby-e-f-rogozhinoy/
Евангелическое церковное училище,https://um.mos.ru/houses/evangelicheskoe-tserkovnoe-uchilishche/
Монастырь Зосимова пустынь,https://um.mos.ru/houses/monastyr-zosimova-pustyn/
Городская усадьба И.Т.Рахманова (с 1870-х гг. Софийский механический завод Г.Листа),https://um.mos.ru/houses/gorodskaya-usadba-i-t-rahmanova-n-l-buhvostova-s-s-sulimy-kupcov-kotovyh-s-1870-h-godov-sofiyskiy-mehanicheskiy-zavod-akcionernogo-obschestva-gustava-lista/
Дом Д.А. Ровинского,https://um.mos.ru/houses/dom_d_a_rovinskogo/
Дом Грибоедовых на Новинском бульваре,https://um.mos.ru/houses/dom-griboedovykh-na-novinskom-bulvare/
Детская поликлиника,https://um.mos.ru/houses/detskaya-poliklinika/
Здание Московского речного пароходства,https://um.mos.ru/houses/zdanie-moskovskogo-rechnogo-parokhodstva/
Усадьба XIX в.,https://um.mos.ru/houses/usadba_xix_v/
"Церковь Свв. Мучениц Софии и Татианы, 1892-1897 гг., архитектор А.С.Каминский",https://um.mos.ru/houses/tserkov-sv-muchenits-sofii-i-tatiany-1892-1897-gg-arkhitektor-a-s-kaminskiy/
Доходный дом Бройдо,https://um.mos.ru/houses/dokhodnyy_dom_broydo/
Городская усадьба М.Н. Орлова - А.Ю. Долгорукова - А.Т. Назаровой,https://um.mos.ru/houses/gorodskaya_usadba_m_n_orlova_a_yu_dolgorukova_a_t_nazarovoy_1817_1929_gg_1880_g_1888_g/
Большой Московский государственный цирк,https://um.mos.ru/houses/bmgt/
Дом-музей А. Н. Островского,https://um.mos.ru/houses/dom-muzey-a-n-ostrovskogo-/
Университетская типография. Надворные постройки.,https://um.mos.ru/houses/universitetskaya-tipografiya-nadvornye-postroyki/
Городская усадьба А. Тихонова,https://um.mos.ru/houses/gorodskaya_usadba_a_tikhonova/
Концертный зал,https://um.mos.ru/houses/kontsertnyy-zal/
Дом Высшего совета народного хозяйства,https://um.mos.ru/houses/dom-vysshego-soveta-narodnogo-khozyaystva/
"Московский Университет Физический институт, 1898-1901 гг.",https://um.mos.ru/houses/moskovskiy_universitet_fizicheskiy_institut_1898_1901_gg/
Городская усадьба А.Зерщикова,https://um.mos.ru/houses/gorodskaya_usadba_a_zershchikova/
"Городская усадьба Алексеевых, 1-я треть – конец XIX в.",https://um.mos.ru/houses/gorodskaya_usadba_alekseevykh_1_ya_tret_konets_xix_v_arkh_n_i_kozlovskiy_i_p_zalesskiy_glavnyy_dom_1/
"Хозяйственная постройка (лабазы), кон. XVIII в., XIX в.",https://um.mos.ru/houses/khozyaystvennaya_postroyka_labazy_kon_xviii_v_xix_v/
Школа №310,https://um.mos.ru/houses/shkola-310/
"Храм Рождества Христова в Рождествено, 1890-1898 гг., начало XX в., гражданский инженер В. О. Грудзин",https://um.mos.ru/houses/khram_rozhdestva_khristova_v_rozhdestveno_1890_1898_gg_nachalo_xx_v_grazhdanskiy_inzhener_v_o_grudzi/
Кладовая с проходной Миусского трамвайного депо,https://um.mos.ru/houses/kladovaya-s-prokhodnoy-miusskogo-tramvaynogo-depo/
Храм Рождества Пресвятой Богородицы в Капотне,https://um.mos.ru/houses/khram-rozhdestva-presvyatoy-bogoroditsy-v-kapotne/
Дом культуры строителей,https://um.mos.ru/houses/dom-kultury-stroiteley/
Церковь Преображения Господня,https://um.mos.ru/houses/tserkov-preobrazheniya-gospodnya/
Доходный дом купца А.А. Шешкова,https://um.mos.ru/houses/dokhodnyy-dom-kuptsa--a-a-sheshkova/
Жилой дом XVIII века,https://um.mos.ru/houses/zhiloy_dom_xviii_veka/
"Городская усадьба Ф.И.Шкарина – И.Ф.Якобсона, XIX в.- нач. ХХ в.",https://um.mos.ru/houses/gorodskaya_usadba_f_i_shkarina_i_f_yakobsona_xix_v_nach_khkh_v/
Храм святителя Николая Мирликийского в Зеленограде,https://um.mos.ru/houses/khram-svyatitelya-nikolaya-mirlikiyskogo-v-zelenograde/
Особняк А. Б. Эджубова,https://um.mos.ru/houses/osobnyak_a_b_edzhubova/
Станция метро «Крылатское»,https://um.mos.ru/houses/stantsiya-metro-krylatskoe/
Дом с вывеской «Аптека»,https://um.mos.ru/houses/dom-s-vyveskoy-apteka/
Главный дом городской усадьбы XVIII-XIX вв.,https://um.mos.ru/houses/glavnyy_dom_gorodskoy_usadby_xviii_xix_vv/
Доходный дом на Остоженке,https://um.mos.ru/houses/dohodnyy-dom-na-ostozhenke/
"Главный дом городской усадьбы, середина XIX в.",https://um.mos.ru/houses/glavnyy_dom_gorodskoy_usadby_seredina_xix_v/
"Жилой дом, 1815 г., 1870-е гг.",https://um.mos.ru/houses/zhiloy-dom-1815-g-1870-e-gg/
"Жилой дом Медынцева-Ремизова, XIX в.",https://um.mos.ru/houses/zhiloy_dom_medyntseva_remizova_xix_v/
3-е Митинское селище,https://um.mos.ru/houses/3-e-mitinskoe-selishche/
"Городская усадьба В.П.Петровской - М.П.Елисеева - Миндовских, XIX в. - нач. XX в",https://um.mos.ru/houses/gorodskaya_usadba_v_p_petrovskoy_m_p_eliseeva_mindovskikh_xix_v_nach_xx_v/
"Городская усадьба, конец XVIII в. – XIX в.",https://um.mos.ru/houses/gorodskaya_usadba_konets_xviii_v_xix_v/
Академия хорового искусства имени Виктора Сергеевича Попова,https://um.mos.ru/houses/akademiya-khorovogo-iskusstva-imeni-viktora-sergeevicha-popova/
"Дом жилой, XVIII в.",https://um.mos.ru/houses/dom_zhiloy_xviii_v/
Ансамбль усадьбы «Гусева полоса»,https://um.mos.ru/houses/usadba-guseva-polosa/
"Дом, в котором в 1880-1890 гг. жил Ключевский Василий Осипович",https://um.mos.ru/houses/dom_v_kotorom_v_1880_1890_gg_zhil_klyuchevskiy_vasiliy_osipovich/
Доходный дом И. Е. Пономарева - Е. Н. Вейхельт - Н. Ф. Грибова,https://um.mos.ru/houses/dohodnyy-dom-i-e-ponomareva-e-n-veyhelt-n-f-gribova/
"Жилой дом А. А. Муромцева, 1-я половина XVIII в., 1828 г., конец XIX в., архитектор М. А. Арсеньев",https://um.mos.ru/houses/zhiloy_dom_a_a_muromtseva_1_ya_polovina_xviii_v_1828_g_konets_xix_v_arkhitektor_m_a_arsenev/
Доходный дом Вятского архиерейского подворья,https://um.mos.ru/houses/dokhodnyy-dom-vyatskogo-arkhiereyskogo-podvorya/
Крылатское (гребной канал),https://um.mos.ru/houses/krylatskoe-grebnoy-kanal/
Жилой дом (2-я половина XIX в.),https://um.mos.ru/houses/zhiloy-dom-2-ya-polovina-xix-v/
"Жилой дом с лавками А.Я. Шамардина - Л.А. Гуревич, 1860-е гг",https://um.mos.ru/houses/zhiloy_dom_s_lavkami_a_ya_shamardina_l_a_gurevich_1860_e_gg/
Административно-жилой корпус Миусского трамвайного депо,https://um.mos.ru/houses/administrativno-zhiloy-korpus-miusskogo-tramvaynogo-depo/
4-е Спас-Тушинское селище,https://um.mos.ru/houses/4-e-spas-tushinskoe-selishche/
I-й Кавалерский корпус,https://um.mos.ru/houses/i-y-kavalerskiy-korpus/
Театр Наталии Сац,https://um.mos.ru/houses/teatr-natalii-sats/
Дворец культуры «Капотня»,https://um.mos.ru/houses/dvorets-kultury-kapotnya/
Здание Московского уездного Совета,https://um.mos.ru/houses/zdanie_moskovskogo_uezdnogo_soveta/
Жилой дом XVIII-XIX вв.,https://um.mos.ru/houses/zhiloy_dom_xviii_xix_vv_/
Бывший универсам «Диета»,https://um.mos.ru/houses/universam-dieta/
Конюшня усадьбы Татищевых,https://um.mos.ru/houses/konyushnya-usadby-tatishchevykh/
Университетская типография. Типографский корпус,https://um.mos.ru/houses/universitetskaya-tipografiya-tipografskiy-korpus/
Корпус служб усадьбы И.А.Морозова,https://um.mos.ru/houses/korpus-sluzhb-usadby-i-a-morozova/
Жилой дом Наумовых-Волконских,https://um.mos.ru/houses/zhiloy-dom-naumovykh-volkonskikh/
Конный двор Хорошевской конюшенной слободы,https://um.mos.ru/houses/konnyy-dvor-khoroshevskoy-konyushennoy-slobody/
Дом из термолитовых блоков,https://um.mos.ru/houses/dom-iz-termolitovykh-blokov/
Киноклуб-музей «Эльдар»,https://um.mos.ru/houses/kinoklub-muzey-eldar/
Служебный флигель усадьбы Скороспелова,https://um.mos.ru/houses/sluzhebnyy-fligel-usadby-skorospelova/
Храм Троицы Живоначальной в Березках,https://um.mos.ru/houses/khram-troitsy-zhivonachalnoy-v-berezkakh/
Павильон №60 Потребительская кооперация СССР,https://um.mos.ru/houses/pavilon_60_potrebitelskaya_kooperatsiya_sssr/
Церковь Рождества Христова в Черкизове,https://um.mos.ru/houses/tserkov_rozhdestva_khristova_v_cherkizove/
Доходный дом купца И.П. Шнура,https://um.mos.ru/houses/dokhodnyy_dom_kuptsa_i_p_shnura/
2-е Митинское селище,https://um.mos.ru/houses/2-e-mitinskoe-selishche/
"Городская усадьба Н. А. Майковой, XIX в.",https://um.mos.ru/houses/gorodskaya_usadba_n_a_maykovoy_xix_v/
Корпус служб Знаменского монастыря,https://um.mos.ru/houses/korpus-sluzhb-znamenskogo-monastyrya/
Дом-парус,https://um.mos.ru/houses/dom-parus/
Амбулаторный корпус Морозовской больницы,https://um.mos.ru/houses/ambulatornyy-korpus-morozovskoy-bolnitsy/
Кинотеатр «Пионер»,https://um.mos.ru/houses/kinoteatr-pioner/
"Жилой дом, XVIII-XIX вв.",https://um.mos.ru/houses/zhiloy-dom-xviii-xix-vv/
Метровагонмаш,https://um.mos.ru/houses/metrovagonmash/
II-й Кавалерский корпус,https://um.mos.ru/houses/ii-y-kavalerskiy-korpus/
Московский цирк Ю. Никулина,https://um.mos.ru/houses/moskovskiy-tsirk-yu-nikulina/
Галерея-ограда,https://um.mos.ru/houses/galereya-ograda/
Менажереи ансамбля «Кусково»,https://um.mos.ru/houses/menazherei-ansamblya-kuskovo/
Доходный дом М. М. Стрелковой,https://um.mos.ru/houses/dokhodnyy_dom_m_m_strelkovoy/
Доходный дом Н. Тюляевой,https://um.mos.ru/houses/dohodnyy-dom-n-tyulyaevoy/
"Центр современного искусства ""Винзавод""",https://um.mos.ru/houses/centr-sovremennogo-iskusstva-vinzavod/
Храм Покрова Пресвятой Богородицы в Ясеневе,https://um.mos.ru/houses/khram-pokrova-presvyatoy-bogoroditsy-v-yaseneve/
Главный дом городской усадьбы княжны Волконской и булочная Филиппова,https://um.mos.ru/houses/glavnyy-dom-gorodskoy-usadby-knyazhny-volkonskoy-i-bulochnaya-filippova-/
Электродепо «Измайлово»,https://um.mos.ru/houses/elektrodepo-izmaylovo/
Доходное владение Н.С.Кана,https://um.mos.ru/houses/dokhodnoe-vladenie-n-s-kana/
Жилой дом купца Н.Н.Дружинина,https://um.mos.ru/houses/zhiloy-dom-kuptsa-n-n-druzhinina/
Кинотеатр «Иллюзион»,https://um.mos.ru/houses/kinoteatr-illyuzion/
ЖК «Парк Плейс Москоу»,https://um.mos.ru/houses/zhk-park-pleys-moskou/
Церковь Успения Пресвятой Богородицы,https://um.mos.ru/houses/tserkov-uspeniya-presvyatoy-bogoroditsy/
"Дом в Хамовниках, в котором жил И.Е. Репин",https://um.mos.ru/houses/dom-v-hamovnikah-v-kotorom-zhil-i-e-repin/
Развлекательно-образовательный центр «Городская ферма» на ВДНХ,https://um.mos.ru/houses/razvlekatelno-obrazovatelnyy-tsentr-gorodskaya-ferma-na-vdnkh/
Дом Бенкендорфа,https://um.mos.ru/houses/dom-benkendorfa-sb/
Школа №1118,https://um.mos.ru/houses/shkola-1118/
Оранжерея Н.А. Дурасова в музее-усадьбе «Люблино»,https://um.mos.ru/houses/oranzhereya-n-a-durasova-v-muzee-usadbe-lyublino/
"Главный дом городской усадьбы (деревянный), 1820-е гг.",https://um.mos.ru/houses/glavnyy-dom-gorodskoy-usadby-/
Северный флигель усадьбы Тютчевых (западная часть),https://um.mos.ru/houses/severnyy-fligel-usadby-tyutchevykh-zapadnaya-chast/
"Палаты, середина XVIII в.",https://um.mos.ru/houses/palaty_seredina_xviii_v/
Сокольническая электрическая подстанция городских железных дорог,https://um.mos.ru/houses/sokolnicheskaya-elektricheskaya-podstantsiya-gorodskikh-zheleznykh-dorog/
Библиотека имени А. С. Грибоедова,https://um.mos.ru/houses/biblioteka-imeni-a-s-griboedova/
"Дом, в котором жил Д. Н. Анучин",https://um.mos.ru/houses/dom_v_kotorom_zhil_d_n_anuchin_v_1910_1923_gg/
3-е Спас-Тушинской селище,https://um.mos.ru/houses/3-e-spas-tushinskoy-selishche/
"Дом 111, строение 3 на Люблинской улице",https://um.mos.ru/houses/dom-111-stroenie-3-na-lyublinskoy-ulitse/
Комплекс зданий Мариинского училища на Софийской набережной,https://um.mos.ru/houses/kompleks-zdaniy-na-sofiyskoy-naberezhnoy/
Дом П. А. Вяземского,https://um.mos.ru/houses/dom-p-a-vyazemskogo/
Салтыковский мост,https://um.mos.ru/houses/saltykovskiy-most/
Храм Святой мученицы Татианы Римской,https://um.mos.ru/houses/khram-svyatoy-muchenitsy-tatiany-rimskoy/
Московская Межевая канцелярия,https://um.mos.ru/houses/moskovskaya-mezhevaya-kantselyariya/
КРК «Кремль в Измайлово»,https://um.mos.ru/houses/krk-kreml-v-izmaylovo/
Сомнительное отделение Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/somnitelnoe-otdelenie-detskoy-bolnitsy-imeni-v-e-morozova/
Особняк И.А.Мазурина,https://um.mos.ru/houses/osobnyak-i-a-mazurina-k-xix-v-arh-i-a-mazurin/
"Жилой дом, XIX век",https://um.mos.ru/houses/zhiloy_dom_xix_vek/
"Доходный дом с лавками храма Успения Богородицы в Казачьей слободе, 1863-1864 гг.",https://um.mos.ru/houses/dokhodnyy_dom_s_lavkami_khrama_uspeniya_bogoroditsy_v_kazachey_slobode_1863_1864_gg/
Отделение для грудных детей Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/otdelenie-dlya-grudnykh-detey-detskoy-bolnitsy-imeni-v-e-morozova/
"Павильон № 546 ""Дом связи"", ВДНХ",https://um.mos.ru/houses/pavilon-546-dom-svyazi/
"Доходный дом, 1871 г. (Дом Цемержинской)",https://um.mos.ru/houses/dokhodnyy-dom-1871-g/
Городская усадьба (Институт русского языка РАН),https://um.mos.ru/houses/gorodskaya-usadba_ran/
Пожарное депо с каланчой на «Соколе»,https://um.mos.ru/houses/pozharnoe-depo-s-kalanchoy-na-sokole/
Храм Казанской иконы Божией Матери (Узкое),https://um.mos.ru/houses/khram-kazanskoy-ikony-bozhiey-materi-uzkoe/
Школа № 1103 имени Героя Российской Федерации А.В. Соломатина,https://um.mos.ru/houses/shkola-1103-imeni-geroya-rossiyskoy-federatsii-a-v-solomatina/
